Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,Method Code,CBSA Code,CBSA Name,County FIPS Code,County,Site Latitude,Site Longitude,Date_Cleaned
06/07/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-07
/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-08
06/09/2024,AirNow,60010009,1,0.032,ppm,30.0,Oakland,1000,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-09
/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-10
/2024,AirNow,60010009,1,0.036,ppm,33.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-11
/2024,AirNow,60010009,1,0.034,ppm,31.0,Oakland,22,92.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-12
06/14/2024,AirNow,60010009,1,0.034,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-14
06/15/2024,AirNow,60010009,1,0.034,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-15
06/16/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-16
06/17/2024,AirNow,60010009,1,0.035,ppm,32.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-17
/2024,AirNow,60010009,1,0.027,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-18
06/19/2024,AirNow,60010009,1,0.029,ppm,27.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-19
06/20/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-20
06/21/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-21
06/22/2024,AirNow,60010009,1,0.035,ppm,32.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-22
06/23/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-23
06/24/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-24
06/25/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-25
/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-26
06/27/2024,AirNow,60010009,1,0.026,ppm,24.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-27
/2024,AirNow,60010009,1,0.026,ppm,24.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-28
June 29/2024,AirNow,60010009,1,0.029,ppm,27.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-29
06/30/2024,AirNow,60010009,1,0.018,ppm,17.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-06-30
/2024,AirNow,60010009,1,0.019,ppm,18.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-01
07/02/2024,AirNow,60010009,1,0.044,ppm,41.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-02
/2024,AirNow,60010009,1,0.043,ppm,40.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-03
/2024,AirNow,60010009,1,0.038,ppm,35.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-04
July 05/2024,AirNow,60010009,1,0.032,ppm,30.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-05
July 06/2024,AirNow,60010009,1,0.034,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-06
07/07/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-07
July 08/2024,AirNow,60010009,1,,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-08
July 09/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-09
July 10/2024,AirNow,60010009,1,0.032,ppm,30.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-10
07/11/2024,AirNow,60010009,1,0.042,ppm,39.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-11
07/12/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-12
07/13/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-13
July 14/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-14
07/16/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-16
07/17/2024,AirNow,60010009,1,0.02,ppm,19.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-17
07/18/2024,AirNow,60010009,1,0.02,ppm,19.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-18
July 19/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-19
07/20/2024,AirNow,60010009,1,0.021,ppm,19.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-20
07/21/2024,AirNow,60010009,1,0.021,ppm,19.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-21
07/22/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-22
/2024,AirNow,60010009,1,0.036,ppm,33.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-23
07/24/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-24
/2024,AirNow,60010009,1,0.027,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-25
July 26/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-26
07/27/2024,AirNow,60010009,1,0.024,ppm,22.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-27
07/28/2024,AirNow,60010009,1,0.027,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-28
/2024,AirNow,60010009,1,0.021,ppm,19.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-29
07/30/2024,AirNow,60010009,1,0.013,ppm,12.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-30
07/31/2024,AirNow,60010009,1,0.016,ppm,15.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-07-31
08/01/2024,AirNow,60010009,1,0.018,ppm,17.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-01
08/02/2024,AirNow,60010009,1,0.017,ppm,16.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-02
August 03/2024,AirNow,60010009,1,0.023,ppm,21.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-03
08/04/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-04
/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-05
08/06/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-06
/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-07
08/08/2024,AirNow,60010009,1,,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-08
08/09/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-09
August 10/2024,AirNow,60010009,1,0.026,ppm,24.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-10
08/11/2024,AirNow,60010009,1,0.023,ppm,21.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-11
August 12/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-12
08/13/2024,AirNow,60010009,1,0.035,ppm,32.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-13
08/14/2024,AirNow,60010009,1,0.017,ppm,16.0,Oakland,22,92.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-14
08/15/2024,AirNow,60010009,1,0.02,ppm,19.0,Oakland,20,83.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-15
/2024,AirNow,60010009,1,0.021,ppm,,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-16
08/17/2024,AirNow,60010009,1,0.017,ppm,16.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-17
08/18/2024,AirNow,60010009,1,0.027,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-18
/2024,AirNow,60010009,1,0.029,ppm,27.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-19
08/20/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-20
August 21/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-21
08/22/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-22
August 23/2024,AirNow,60010009,1,0.032,ppm,30.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-23
08/24/2024,AirNow,60010009,1,0.027,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-24
08/25/2024,AirNow,60010009,1,0.04,ppm,37.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-25
/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-26
August 27/2024,AirNow,60010009,1,0.041,ppm,38.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-27
August 28/2024,AirNow,60010009,1,0.029,ppm,27.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-28
08/29/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-29
08/30/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,21,88.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-30
/2024,AirNow,60010009,1,0.038,ppm,35.0,Oakland,19,79.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-08-31
09/01/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-01
09/02/2024,AirNow,60010009,1,0.029,ppm,27.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-02
09/03/2024,AirNow,60010009,1,0.043,ppm,40.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-03
September 04/2024,AirNow,60010009,1,0.031,ppm,,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-04
September 05/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-05
09/06/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-06
09/07/2024,AirNow,60010009,1,0.034,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-07
/2024,AirNow,60010009,1,0.037,ppm,34.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-08
/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-09
09/10/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-10
/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-11
09/12/2024,AirNow,60010009,1,0.026,ppm,24.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-12
09/13/2024,AirNow,60010009,1,0.029,ppm,27.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-13
09/14/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-14
September 15/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-15
09/16/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-16
09/17/2024,AirNow,60010009,1,0.026,ppm,24.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-17
/2024,AirNow,60010009,1,0.027,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-18
09/19/2024,AirNow,60010009,1,0.022,ppm,,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-19
09/20/2024,AirNow,60010009,1,0.024,ppm,22.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-20
09/21/2024,AirNow,60010009,1,0.022,ppm,20.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-21
/2024,AirNow,60010009,1,0.026,ppm,24.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-22
September 23/2024,AirNow,60010009,1,0.046,ppm,43.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-23
09/24/2024,AirNow,60010009,1,0.038,ppm,35.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-24
09/25/2024,AirNow,60010009,1,0.034,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-25
09/26/2024,AirNow,60010009,1,0.019,ppm,18.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-26
09/27/2024,AirNow,60010009,1,0.041,ppm,38.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-27
09/28/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-28
09/29/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-29
09/30/2024,AirNow,60010009,1,0.042,ppm,39.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-09-30
/2024,AirNow,60010009,1,0.049,ppm,45.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-01
10/02/2024,AirNow,60010009,1,0.054,ppm,50.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-02
October 03/2024,AirNow,60010009,1,0.04,ppm,37.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-03
10/04/2024,AirNow,60010009,1,0.032,ppm,30.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-04
/2024,AirNow,60010009,1,0.047,ppm,44.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-05
10/06/2024,AirNow,60010009,1,0.037,ppm,34.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-06
10/07/2024,AirNow,60010009,1,0.039,ppm,36.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-07
10/08/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-08
10/09/2024,AirNow,60010009,1,,ppm,20.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-09
10/10/2024,AirNow,60010009,1,0.027,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-10
10/11/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-11
October 12/2024,AirNow,60010009,1,0.019,ppm,18.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-12
10/13/2024,AirNow,60010009,1,0.021,ppm,19.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-13
October 14/2024,AirNow,60010009,1,0.023,ppm,21.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-14
10/15/2024,AirNow,60010009,1,0.027,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-15
10/16/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-16
October 18/2024,AirNow,60010009,1,0.036,ppm,33.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-18
10/19/2024,AirNow,60010009,1,0.042,ppm,39.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-19
10/20/2024,AirNow,60010009,1,0.045,ppm,42.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-20
October 21/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-21
10/22/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-22
10/23/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-23
10/24/2024,AirNow,60010009,1,0.04,ppm,37.0,Oakland,22,92.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-24
10/25/2024,AirNow,60010009,1,0.042,ppm,39.0,Oakland,18,75.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-25
10/26/2024,AirNow,60010009,1,0.041,ppm,38.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-26
10/27/2024,AirNow,60010009,1,,ppm,,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-27
/2024,AirNow,60010009,1,0.034,ppm,31.0,Oakland,18,75.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-10-28
11/01/2024,AirNow,60010009,1,0.038,ppm,35.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-11-01
11/02/2024,AirNow,60010009,1,0.035,ppm,32.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-11-02
November 03/2024,AirNow,60010009,1,0.032,ppm,30.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-11-03
11/04/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-11-04
11/05/2024,AirNow,60010009,1,0.035,ppm,32.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-11-05
11/06/2024,AirNow,60010009,1,0.037,ppm,34.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-11-06
11/07/2024,AirNow,60010009,1,0.035,ppm,32.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-11-07
11/08/2024,AirNow,60010009,1,0.036,ppm,33.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-11-08
11/09/2024,AirNow,60010009,1,0.036,ppm,33.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-11-09
11/10/2024,AirNow,60010009,1,,ppm,,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-11-10
11/11/2024,AirNow,60010009,1,0.036,ppm,33.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935,2024-11-11
