Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,Method Code,CBSA Code,CBSA Name,County FIPS Code,County,Site Latitude,Site Longitude
06/20/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
06/21/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
06/22/2024,AirNow,60010009,1,0.035,ppm,32.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
06/23/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
06/24/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
06/25/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
06/27/2024,AirNow,60010009,1,0.026,ppm,24.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.026,ppm,24.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
June 29/2024,AirNow,60010009,1,0.029,ppm,27.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
06/30/2024,AirNow,60010009,1,0.018,ppm,17.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.019,ppm,18.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/02/2024,AirNow,60010009,1,0.044,ppm,41.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.043,ppm,40.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.038,ppm,35.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
July 05/2024,AirNow,60010009,1,0.032,ppm,30.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
July 06/2024,AirNow,60010009,1,0.034,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/07/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
July 08/2024,AirNow,60010009,1,,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
July 09/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
July 10/2024,AirNow,60010009,1,0.032,ppm,30.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/11/2024,AirNow,60010009,1,0.042,ppm,39.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/12/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/13/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
July 14/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/16/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/17/2024,AirNow,60010009,1,0.02,ppm,19.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/18/2024,AirNow,60010009,1,0.02,ppm,19.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
July 19/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/20/2024,AirNow,60010009,1,0.021,ppm,19.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/21/2024,AirNow,60010009,1,0.021,ppm,19.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/22/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.036,ppm,33.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/24/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.027,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
July 26/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/27/2024,AirNow,60010009,1,0.024,ppm,22.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/28/2024,AirNow,60010009,1,0.027,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.021,ppm,19.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/30/2024,AirNow,60010009,1,0.013,ppm,12.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
07/31/2024,AirNow,60010009,1,0.016,ppm,15.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/01/2024,AirNow,60010009,1,0.018,ppm,17.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/02/2024,AirNow,60010009,1,0.017,ppm,16.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
August 03/2024,AirNow,60010009,1,0.023,ppm,21.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/04/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/06/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/08/2024,AirNow,60010009,1,,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/09/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
August 10/2024,AirNow,60010009,1,0.026,ppm,24.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/11/2024,AirNow,60010009,1,0.023,ppm,21.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
August 12/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/13/2024,AirNow,60010009,1,0.035,ppm,32.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/14/2024,AirNow,60010009,1,0.017,ppm,16.0,Oakland,22,92.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/15/2024,AirNow,60010009,1,0.02,ppm,19.0,Oakland,20,83.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.021,ppm,,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/17/2024,AirNow,60010009,1,0.017,ppm,16.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/18/2024,AirNow,60010009,1,0.027,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.029,ppm,27.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/20/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
August 21/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/22/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
August 23/2024,AirNow,60010009,1,0.032,ppm,30.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/24/2024,AirNow,60010009,1,0.027,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/25/2024,AirNow,60010009,1,0.04,ppm,37.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
August 27/2024,AirNow,60010009,1,0.041,ppm,38.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
August 28/2024,AirNow,60010009,1,0.029,ppm,27.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/29/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
08/30/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,21,88.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.038,ppm,35.0,Oakland,19,79.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/01/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/02/2024,AirNow,60010009,1,0.029,ppm,27.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/03/2024,AirNow,60010009,1,0.043,ppm,40.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
September 04/2024,AirNow,60010009,1,0.031,ppm,,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
September 05/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/06/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/07/2024,AirNow,60010009,1,0.034,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.037,ppm,34.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/10/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/12/2024,AirNow,60010009,1,0.026,ppm,24.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/13/2024,AirNow,60010009,1,0.029,ppm,27.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/14/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
September 15/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/16/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/17/2024,AirNow,60010009,1,0.026,ppm,24.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.027,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/19/2024,AirNow,60010009,1,0.022,ppm,,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/20/2024,AirNow,60010009,1,0.024,ppm,22.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/21/2024,AirNow,60010009,1,0.022,ppm,20.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.026,ppm,24.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
September 23/2024,AirNow,60010009,1,0.046,ppm,43.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/24/2024,AirNow,60010009,1,0.038,ppm,35.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/25/2024,AirNow,60010009,1,0.034,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/26/2024,AirNow,60010009,1,0.019,ppm,18.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/27/2024,AirNow,60010009,1,0.041,ppm,38.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/28/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/29/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
09/30/2024,AirNow,60010009,1,0.042,ppm,39.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.049,ppm,45.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/02/2024,AirNow,60010009,1,0.054,ppm,50.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
October 03/2024,AirNow,60010009,1,0.04,ppm,37.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/04/2024,AirNow,60010009,1,0.032,ppm,30.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.047,ppm,44.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/06/2024,AirNow,60010009,1,0.037,ppm,34.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/07/2024,AirNow,60010009,1,0.039,ppm,36.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/08/2024,AirNow,60010009,1,0.025,ppm,23.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/09/2024,AirNow,60010009,1,,ppm,20.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/10/2024,AirNow,60010009,1,0.027,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/11/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
October 12/2024,AirNow,60010009,1,0.019,ppm,18.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/13/2024,AirNow,60010009,1,0.021,ppm,19.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
October 14/2024,AirNow,60010009,1,0.023,ppm,21.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/15/2024,AirNow,60010009,1,0.027,ppm,25.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/16/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
October 18/2024,AirNow,60010009,1,0.036,ppm,33.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/19/2024,AirNow,60010009,1,0.042,ppm,39.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/20/2024,AirNow,60010009,1,0.045,ppm,42.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
October 21/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/22/2024,AirNow,60010009,1,0.033,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/23/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/24/2024,AirNow,60010009,1,0.04,ppm,37.0,Oakland,22,92.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/25/2024,AirNow,60010009,1,0.042,ppm,39.0,Oakland,18,75.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/26/2024,AirNow,60010009,1,0.041,ppm,38.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
10/27/2024,AirNow,60010009,1,,ppm,,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.034,ppm,31.0,Oakland,18,75.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/01/2024,AirNow,60010009,1,0.038,ppm,35.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/02/2024,AirNow,60010009,1,0.035,ppm,32.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
November 03/2024,AirNow,60010009,1,0.032,ppm,30.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/04/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/05/2024,AirNow,60010009,1,0.035,ppm,32.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/06/2024,AirNow,60010009,1,0.037,ppm,34.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/07/2024,AirNow,60010009,1,0.035,ppm,32.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/08/2024,AirNow,60010009,1,0.036,ppm,33.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/09/2024,AirNow,60010009,1,0.036,ppm,33.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/10/2024,AirNow,60010009,1,,ppm,,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/11/2024,AirNow,60010009,1,0.036,ppm,33.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/12/2024,AirNow,60010009,1,0.026,ppm,24.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
November 13/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/14/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
November 15/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/16/2024,AirNow,60010009,1,0.029,ppm,27.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/17/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.034,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/19/2024,AirNow,60010009,1,0.032,ppm,30.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.037,ppm,34.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.037,ppm,34.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/23/2024,AirNow,60010009,1,,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/24/2024,AirNow,60010009,1,0.034,ppm,31.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/25/2024,AirNow,60010009,1,0.024,ppm,22.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
November 26/2024,AirNow,60010009,1,0.027,ppm,,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/27/2024,AirNow,60010009,1,0.031,ppm,29.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/28/2024,AirNow,60010009,1,0.03,ppm,28.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
11/29/2024,AirNow,60010009,1,0.028,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,,ppm,26.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.026,ppm,24.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
12/02/2024,AirNow,60010009,1,0.016,ppm,15.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
/2024,AirNow,60010009,1,0.02,ppm,19.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
12/04/2024,AirNow,60010009,1,0.013,ppm,12.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
December 05/2024,AirNow,60010009,1,0.013,ppm,12.0,Oakland,24,100.0,,41860.0,"San Francisco-Oakland-Hayward, CA",1,Alameda,37.743065,-122.169935
